"TIME","GEO","SEX","AGE","UNIT","ISCED11","Value","Flag and Footnotes"
"2018","Poland","Males","From 20 to 29 years","Percentage","All ISCED 2011 levels ","75.6",""
"2018","Poland","Males","From 20 to 29 years","Percentage","Less than primary, primary and lower secondary education (levels 0-2)","51.2",""
"2018","Poland","Males","From 20 to 29 years","Percentage","Upper secondary and post-secondary non-tertiary education (levels 3 and 4)","75.8",""
"2018","Poland","Males","From 20 to 29 years","Percentage","No response",":",""
"2018","Poland","Females","From 20 to 29 years","Percentage","All ISCED 2011 levels ","59.6",""
"2018","Poland","Females","From 20 to 29 years","Percentage","Less than primary, primary and lower secondary education (levels 0-2)","20.3",""
"2018","Poland","Females","From 20 to 29 years","Percentage","Upper secondary and post-secondary non-tertiary education (levels 3 and 4)","51.6",""
"2018","Poland","Females","From 20 to 29 years","Percentage","No response",":",""
"2018","Portugal","Total","From 20 to 29 years","Percentage","All ISCED 2011 levels ","64.0",""
"2018","Portugal","Total","From 20 to 29 years","Percentage","Less than primary, primary and lower secondary education (levels 0-2)","68.2",""
"2018","Portugal","Total","From 20 to 29 years","Percentage","Upper secondary and post-secondary non-tertiary education (levels 3 and 4)","59.0",""
"2018","Portugal","Total","From 20 to 29 years","Percentage","No response",":",""
"2018","Portugal","Males","From 20 to 29 years","Percentage","All ISCED 2011 levels ","65.6",""
"2018","Portugal","Males","From 20 to 29 years","Percentage","Less than primary, primary and lower secondary education (levels 0-2)","72.0",""
"2018","Portugal","Males","From 20 to 29 years","Percentage","Upper secondary and post-secondary non-tertiary education (levels 3 and 4)","62.3",""
"2018","Portugal","Males","From 20 to 29 years","Percentage","No response",":",""
"2018","Portugal","Females","From 20 to 29 years","Percentage","All ISCED 2011 levels ","62.4",""
"2018","Portugal","Females","From 20 to 29 years","Percentage","Less than primary, primary and lower secondary education (levels 0-2)","62.3",""
"2018","Portugal","Females","From 20 to 29 years","Percentage","Upper secondary and post-secondary non-tertiary education (levels 3 and 4)","55.1",""
"2018","Portugal","Females","From 20 to 29 years","Percentage","No response",":",""
"2018","Romania","Total","From 20 to 29 years","Percentage","All ISCED 2011 levels ","59.5",""
"2018","Romania","Total","From 20 to 29 years","Percentage","Less than primary, primary and lower secondary education (levels 0-2)","56.0",""
"2018","Romania","Total","From 20 to 29 years","Percentage","Upper secondary and post-secondary non-tertiary education (levels 3 and 4)","54.7",""
"2018","Romania","Total","From 20 to 29 years","Percentage","No response",":",""
"2018","Romania","Males","From 20 to 29 years","Percentage","All ISCED 2011 levels ","67.1",""
"2018","Romania","Males","From 20 to 29 years","Percentage","Less than primary, primary and lower secondary education (levels 0-2)","71.0",""
"2018","Romania","Males","From 20 to 29 years","Percentage","Upper secondary and post-secondary non-tertiary education (levels 3 and 4)","62.4",""
"2018","Romania","Males","From 20 to 29 years","Percentage","No response",":",""
"2018","Romania","Females","From 20 to 29 years","Percentage","All ISCED 2011 levels ","51.3",""
"2018","Romania","Females","From 20 to 29 years","Percentage","Less than primary, primary and lower secondary education (levels 0-2)","39.7",""
"2018","Romania","Females","From 20 to 29 years","Percentage","Upper secondary and post-secondary non-tertiary education (levels 3 and 4)","46.1",""
"2018","Romania","Females","From 20 to 29 years","Percentage","No response",":",""
"2018","Slovenia","Total","From 20 to 29 years","Percentage","All ISCED 2011 levels ","68.5",""
"2018","Slovenia","Total","From 20 to 29 years","Percentage","Less than primary, primary and lower secondary education (levels 0-2)","47.5",""
"2018","Slovenia","Total","From 20 to 29 years","Percentage","Upper secondary and post-secondary non-tertiary education (levels 3 and 4)","67.3",""
"2018","Slovenia","Total","From 20 to 29 years","Percentage","No response",":",""
"2018","Slovenia","Males","From 20 to 29 years","Percentage","All ISCED 2011 levels ","73.2",""
"2018","Slovenia","Males","From 20 to 29 years","Percentage","Less than primary, primary and lower secondary education (levels 0-2)","60.9",""
"2018","Slovenia","Males","From 20 to 29 years","Percentage","Upper secondary and post-secondary non-tertiary education (levels 3 and 4)","72.2",""
"2018","Slovenia","Males","From 20 to 29 years","Percentage","No response",":",""
"2018","Slovenia","Females","From 20 to 29 years","Percentage","All ISCED 2011 levels ","63.4",""
"2018","Slovenia","Females","From 20 to 29 years","Percentage","Less than primary, primary and lower secondary education (levels 0-2)","25.2","u"
"2018","Slovenia","Females","From 20 to 29 years","Percentage","Upper secondary and post-secondary non-tertiary education (levels 3 and 4)","61.0",""
"2018","Slovenia","Females","From 20 to 29 years","Percentage","No response",":",""
"2018","Slovakia","Total","From 20 to 29 years","Percentage","All ISCED 2011 levels ","61.4",""
"2018","Slovakia","Total","From 20 to 29 years","Percentage","Less than primary, primary and lower secondary education (levels 0-2)","27.0",""
"2018","Slovakia","Total","From 20 to 29 years","Percentage","Upper secondary and post-secondary non-tertiary education (levels 3 and 4)","66.3",""
"2018","Slovakia","Total","From 20 to 29 years","Percentage","No response",":",""
"2018","Slovakia","Males","From 20 to 29 years","Percentage","All ISCED 2011 levels ","71.8",""
"2018","Slovakia","Males","From 20 to 29 years","Percentage","Less than primary, primary and lower secondary education (levels 0-2)","35.0",""
"2018","Slovakia","Males","From 20 to 29 years","Percentage","Upper secondary and post-secondary non-tertiary education (levels 3 and 4)","77.3",""
"2018","Slovakia","Males","From 20 to 29 years","Percentage","No response",":",""
"2018","Slovakia","Females","From 20 to 29 years","Percentage","All ISCED 2011 levels ","50.6",""
"2018","Slovakia","Females","From 20 to 29 years","Percentage","Less than primary, primary and lower secondary education (levels 0-2)","19.3",""
"2018","Slovakia","Females","From 20 to 29 years","Percentage","Upper secondary and post-secondary non-tertiary education (levels 3 and 4)","52.1",""
"2018","Slovakia","Females","From 20 to 29 years","Percentage","No response",":",""
"2018","Finland","Total","From 20 to 29 years","Percentage","All ISCED 2011 levels ","68.4",""
"2018","Finland","Total","From 20 to 29 years","Percentage","Less than primary, primary and lower secondary education (levels 0-2)","39.5",""
"2018","Finland","Total","From 20 to 29 years","Percentage","Upper secondary and post-secondary non-tertiary education (levels 3 and 4)","68.0",""
"2018","Finland","Total","From 20 to 29 years","Percentage","No response",":",""
"2018","Finland","Males","From 20 to 29 years","Percentage","All ISCED 2011 levels ","71.0",""
"2018","Finland","Males","From 20 to 29 years","Percentage","Less than primary, primary and lower secondary education (levels 0-2)","44.6",""
"2018","Finland","Males","From 20 to 29 years","Percentage","Upper secondary and post-secondary non-tertiary education (levels 3 and 4)","71.5",""
"2018","Finland","Males","From 20 to 29 years","Percentage","No response",":",""
"2018","Finland","Females","From 20 to 29 years","Percentage","All ISCED 2011 levels ","65.7",""
"2018","Finland","Females","From 20 to 29 years","Percentage","Less than primary, primary and lower secondary education (levels 0-2)","33.7",""
"2018","Finland","Females","From 20 to 29 years","Percentage","Upper secondary and post-secondary non-tertiary education (levels 3 and 4)","63.8",""
"2018","Finland","Females","From 20 to 29 years","Percentage","No response",":",""
"2018","Sweden","Total","From 20 to 29 years","Percentage","All ISCED 2011 levels ","71.7","b"
"2018","Sweden","Total","From 20 to 29 years","Percentage","Less than primary, primary and lower secondary education (levels 0-2)","49.1","b"
"2018","Sweden","Total","From 20 to 29 years","Percentage","Upper secondary and post-secondary non-tertiary education (levels 3 and 4)","73.9","b"
"2018","Sweden","Total","From 20 to 29 years","Percentage","No response","43.6","b"
"2018","Sweden","Males","From 20 to 29 years","Percentage","All ISCED 2011 levels ","73.1","b"
"2018","Sweden","Males","From 20 to 29 years","Percentage","Less than primary, primary and lower secondary education (levels 0-2)","56.7","b"
"2018","Sweden","Males","From 20 to 29 years","Percentage","Upper secondary and post-secondary non-tertiary education (levels 3 and 4)","76.1","b"
"2018","Sweden","Males","From 20 to 29 years","Percentage","No response","42.1","bu"
"2018","Sweden","Females","From 20 to 29 years","Percentage","All ISCED 2011 levels ","70.3","b"
"2018","Sweden","Females","From 20 to 29 years","Percentage","Less than primary, primary and lower secondary education (levels 0-2)","38.8","b"
"2018","Sweden","Females","From 20 to 29 years","Percentage","Upper secondary and post-secondary non-tertiary education (levels 3 and 4)","71.2","b"
"2018","Sweden","Females","From 20 to 29 years","Percentage","No response","45.8","bu"
"2018","Iceland","Total","From 20 to 29 years","Percentage","All ISCED 2011 levels ","83.0",""
"2018","Iceland","Total","From 20 to 29 years","Percentage","Less than primary, primary and lower secondary education (levels 0-2)","76.9",""
"2018","Iceland","Total","From 20 to 29 years","Percentage","Upper secondary and post-secondary non-tertiary education (levels 3 and 4)","83.1",""
"2018","Iceland","Total","From 20 to 29 years","Percentage","No response",":","c"
"2018","Iceland","Males","From 20 to 29 years","Percentage","All ISCED 2011 levels ","84.9",""
"2018","Iceland","Males","From 20 to 29 years","Percentage","Less than primary, primary and lower secondary education (levels 0-2)","80.0",""
"2018","Iceland","Males","From 20 to 29 years","Percentage","Upper secondary and post-secondary non-tertiary education (levels 3 and 4)","85.5",""
"2018","Iceland","Males","From 20 to 29 years","Percentage","No response",":",""
"2018","Iceland","Females","From 20 to 29 years","Percentage","All ISCED 2011 levels ","80.7",""
"2018","Iceland","Females","From 20 to 29 years","Percentage","Less than primary, primary and lower secondary education (levels 0-2)","71.5",""
"2018","Iceland","Females","From 20 to 29 years","Percentage","Upper secondary and post-secondary non-tertiary education (levels 3 and 4)","80.5",""
"2018","Iceland","Females","From 20 to 29 years","Percentage","No response",":","c"
"2018","Norway","Total","From 20 to 29 years","Percentage","All ISCED 2011 levels ","73.0",""
"2018","Norway","Total","From 20 to 29 years","Percentage","Less than primary, primary and lower secondary education (levels 0-2)","59.8",""
"2018","Norway","Total","From 20 to 29 years","Percentage","Upper secondary and post-secondary non-tertiary education (levels 3 and 4)","72.6",""
"2018","Norway","Total","From 20 to 29 years","Percentage","No response",":",""
"2018","Norway","Males","From 20 to 29 years","Percentage","All ISCED 2011 levels ","73.8",""
"2018","Norway","Males","From 20 to 29 years","Percentage","Less than primary, primary and lower secondary education (levels 0-2)","64.6",""
"2018","Norway","Males","From 20 to 29 years","Percentage","Upper secondary and post-secondary non-tertiary education (levels 3 and 4)","76.2",""
"2018","Norway","Males","From 20 to 29 years","Percentage","No response",":",""
"2018","Norway","Females","From 20 to 29 years","Percentage","All ISCED 2011 levels ","72.2",""
"2018","Norway","Females","From 20 to 29 years","Percentage","Less than primary, primary and lower secondary education (levels 0-2)","51.6",""
"2018","Norway","Females","From 20 to 29 years","Percentage","Upper secondary and post-secondary non-tertiary education (levels 3 and 4)","68.3",""
"2018","Norway","Females","From 20 to 29 years","Percentage","No response",":",""
"2018","Switzerland","Total","From 20 to 29 years","Percentage","All ISCED 2011 levels ","80.1",""
